request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
377,pilot,A,fiqa_sa-train-000799,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,865.07,3.393e-05,2026-07-20T16:44:07.345294+00:00,2026-07-20T16:44:08.210498+00:00
378,pilot,A,fiqa_sa-train-000804,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,96,0,96,1,97,918.23,4.263e-05,2026-07-20T16:44:08.876722+00:00,2026-07-20T16:44:09.794296+00:00
379,pilot,A,fiqa_sa-train-000806,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,829.27,4.393e-05,2026-07-20T16:44:10.111944+00:00,2026-07-20T16:44:10.941167+00:00
380,pilot,A,fiqa_sa-train-000811,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,843.49,4.437e-05,2026-07-20T16:44:11.256027+00:00,2026-07-20T16:44:12.100140+00:00
381,pilot,A,fiqa_sa-valid-000003,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,68,0,68,1,69,790.65,3.045e-05,2026-07-20T16:44:12.413574+00:00,2026-07-20T16:44:13.203917+00:00
382,pilot,A,fiqa_sa-valid-000007,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,844.4,3.132e-05,2026-07-20T16:44:13.517942+00:00,2026-07-20T16:44:14.362572+00:00
383,pilot,A,fiqa_sa-valid-000008,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,970.21,3.48e-05,2026-07-20T16:44:14.676802+00:00,2026-07-20T16:44:15.647125+00:00
384,pilot,A,fiqa_sa-valid-000013,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,919.16,3.175e-05,2026-07-20T16:44:15.961735+00:00,2026-07-20T16:44:16.880526+00:00
385,pilot,A,fiqa_sa-valid-000015,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,892.47,3.219e-05,2026-07-20T16:44:17.196404+00:00,2026-07-20T16:44:18.088307+00:00
386,pilot,A,fiqa_sa-valid-000018,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,895.55,3.48e-05,2026-07-20T16:44:18.426874+00:00,2026-07-20T16:44:19.322320+00:00
387,pilot,A,fiqa_sa-valid-000027,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,739.95,3.262e-05,2026-07-20T16:44:19.636141+00:00,2026-07-20T16:44:20.375671+00:00
388,pilot,A,fiqa_sa-valid-000028,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,881.99,3.262e-05,2026-07-20T16:44:20.690525+00:00,2026-07-20T16:44:21.572833+00:00
389,pilot,A,fiqa_sa-valid-000029,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,686.98,3.262e-05,2026-07-20T16:44:21.886272+00:00,2026-07-20T16:44:22.573189+00:00
390,pilot,A,fiqa_sa-valid-000041,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,1026.59,3.175e-05,2026-07-20T16:44:22.887011+00:00,2026-07-20T16:44:23.913997+00:00
391,pilot,A,fiqa_sa-valid-000047,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,953.67,3.654e-05,2026-07-20T16:44:24.227474+00:00,2026-07-20T16:44:25.181321+00:00
392,pilot,A,fiqa_sa-valid-000051,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,852.38,4.002e-05,2026-07-20T16:44:25.495437+00:00,2026-07-20T16:44:26.348150+00:00
393,pilot,A,fiqa_sa-valid-000054,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,865.19,4.35e-05,2026-07-20T16:44:26.662394+00:00,2026-07-20T16:44:27.527403+00:00
394,pilot,A,fiqa_sa-valid-000064,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,106,0,106,1,107,876.05,4.698e-05,2026-07-20T16:44:27.842389+00:00,2026-07-20T16:44:28.718070+00:00
395,pilot,A,fiqa_sa-valid-000066,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,837.53,4.393e-05,2026-07-20T16:44:29.032552+00:00,2026-07-20T16:44:29.869534+00:00
396,pilot,A,fiqa_sa-valid-000074,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,1001.54,3.393e-05,2026-07-20T16:44:30.184809+00:00,2026-07-20T16:44:31.186517+00:00
397,pilot,A,fiqa_sa-valid-000077,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,875.41,3.741e-05,2026-07-20T16:44:31.499850+00:00,2026-07-20T16:44:32.375262+00:00
398,pilot,A,fiqa_sa-valid-000086,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,846.1,4.393e-05,2026-07-20T16:44:32.689680+00:00,2026-07-20T16:44:33.535450+00:00
399,pilot,A,fiqa_sa-valid-000099,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,695.82,4.393e-05,2026-07-20T16:44:33.850573+00:00,2026-07-20T16:44:34.545852+00:00
400,pilot,A,fiqa_sa-valid-000107,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,944.66,3.741e-05,2026-07-20T16:44:34.861557+00:00,2026-07-20T16:44:35.806494+00:00
401,pilot,A,finqa-test-000036,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1111,0,1111,4,1115,1184.79,0.00048677,2026-07-20T16:44:36.120810+00:00,2026-07-20T16:44:37.305154+00:00
402,pilot,A,finqa-test-000042,finqa,deepseek,deepseek-v4-pro,1,success,200,,,637,0,637,112,749,1860.72,0.00037454,2026-07-20T16:44:37.620028+00:00,2026-07-20T16:44:39.481138+00:00
403,pilot,A,finqa-test-000096,finqa,deepseek,deepseek-v4-pro,1,success,200,,,987,0,987,2,989,864.86,0.00043109,2026-07-20T16:44:39.794755+00:00,2026-07-20T16:44:40.659374+00:00
404,pilot,A,finqa-test-000263,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1102,0,1102,5,1107,931.62,0.00048372,2026-07-20T16:44:40.973836+00:00,2026-07-20T16:44:41.905771+00:00
405,pilot,A,finqa-test-000273,finqa,deepseek,deepseek-v4-pro,1,success,200,,,970,896,74,25,995,1240.94,5.719e-05,2026-07-20T16:44:42.220415+00:00,2026-07-20T16:44:43.461965+00:00
406,pilot,A,finqa-test-000413,finqa,deepseek,deepseek-v4-pro,1,success,200,,,930,0,930,4,934,997.57,0.00040803,2026-07-20T16:44:43.776903+00:00,2026-07-20T16:44:44.774045+00:00
407,pilot,A,finqa-test-000430,finqa,deepseek,deepseek-v4-pro,1,success,200,,,949,0,949,5,954,949.17,0.00041716,2026-07-20T16:44:45.089874+00:00,2026-07-20T16:44:46.039633+00:00
408,pilot,A,finqa-test-000483,finqa,deepseek,deepseek-v4-pro,1,success,200,,,633,0,633,24,657,1115.64,0.00029623,2026-07-20T16:44:46.352880+00:00,2026-07-20T16:44:47.468489+00:00
409,pilot,A,finqa-test-000490,finqa,deepseek,deepseek-v4-pro,1,success,200,,,963,0,963,85,1048,1524.64,0.00049286,2026-07-20T16:44:47.784039+00:00,2026-07-20T16:44:49.308306+00:00
410,pilot,A,finqa-test-000535,finqa,deepseek,deepseek-v4-pro,1,success,200,,,886,768,118,22,908,1035.77,7.325e-05,2026-07-20T16:44:49.622923+00:00,2026-07-20T16:44:50.658790+00:00
411,pilot,A,finqa-test-000562,finqa,deepseek,deepseek-v4-pro,1,success,200,,,819,0,819,42,861,1441.68,0.0003928,2026-07-20T16:44:50.973491+00:00,2026-07-20T16:44:52.414945+00:00
412,pilot,A,finqa-test-000577,finqa,deepseek,deepseek-v4-pro,1,success,200,,,973,0,973,8,981,792.77,0.00043021,2026-07-20T16:44:52.730174+00:00,2026-07-20T16:44:53.522251+00:00
413,pilot,A,finqa-test-000581,finqa,deepseek,deepseek-v4-pro,1,success,200,,,974,0,974,5,979,797.8,0.00042804,2026-07-20T16:44:53.836763+00:00,2026-07-20T16:44:54.635211+00:00
414,pilot,A,finqa-test-000592,finqa,deepseek,deepseek-v4-pro,1,success,200,,,959,0,959,26,985,1212.42,0.00043978,2026-07-20T16:44:54.948368+00:00,2026-07-20T16:44:56.160439+00:00
415,pilot,A,finqa-test-000599,finqa,deepseek,deepseek-v4-pro,1,success,200,,,495,0,495,30,525,1097.38,0.00024143,2026-07-20T16:44:56.476370+00:00,2026-07-20T16:44:57.573520+00:00
416,pilot,A,finqa-test-000609,finqa,deepseek,deepseek-v4-pro,1,success,200,,,402,0,402,24,426,1140.02,0.00019575,2026-07-20T16:44:57.889601+00:00,2026-07-20T16:44:59.030291+00:00
417,pilot,A,finqa-test-000683,finqa,deepseek,deepseek-v4-pro,1,success,200,,,806,0,806,24,830,1162.8,0.00037149,2026-07-20T16:44:59.344557+00:00,2026-07-20T16:45:00.507322+00:00
418,pilot,A,finqa-test-000721,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1014,0,1014,3,1017,1133.73,0.0004437,2026-07-20T16:45:00.824226+00:00,2026-07-20T16:45:01.958096+00:00
419,pilot,A,finqa-test-000825,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1254,0,1254,4,1258,934.65,0.00054897,2026-07-20T16:45:02.272141+00:00,2026-07-20T16:45:03.207371+00:00
420,pilot,A,finqa-test-000850,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1091,0,1091,5,1096,1163.14,0.00047893,2026-07-20T16:45:03.521316+00:00,2026-07-20T16:45:04.685158+00:00
421,pilot,A,finqa-test-000869,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1157,0,1157,22,1179,1232.3,0.00052244,2026-07-20T16:45:04.999160+00:00,2026-07-20T16:45:06.231881+00:00
422,pilot,A,finqa-test-000930,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1076,0,1076,4,1080,994.25,0.00047154,2026-07-20T16:45:06.545907+00:00,2026-07-20T16:45:07.539791+00:00
423,pilot,A,finqa-test-000932,finqa,deepseek,deepseek-v4-pro,1,success,200,,,511,384,127,10,521,1301.98,6.534e-05,2026-07-20T16:45:07.856179+00:00,2026-07-20T16:45:09.158291+00:00
424,pilot,A,finqa-test-000934,finqa,deepseek,deepseek-v4-pro,1,success,200,,,754,0,754,37,791,1244.28,0.00036018,2026-07-20T16:45:09.472415+00:00,2026-07-20T16:45:10.716274+00:00
425,pilot,A,finqa-test-001089,finqa,deepseek,deepseek-v4-pro,1,success,200,,,968,896,72,22,990,1136.24,5.371e-05,2026-07-20T16:45:11.030821+00:00,2026-07-20T16:45:12.167262+00:00
426,pilot,A,finqa-test-001091,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1274,1152,122,22,1296,1061.2,7.639e-05,2026-07-20T16:45:12.482840+00:00,2026-07-20T16:45:13.543637+00:00
427,pilot,A,finqa-test-001121,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1613,0,1613,4,1617,955.24,0.00070514,2026-07-20T16:45:13.859177+00:00,2026-07-20T16:45:14.813641+00:00
428,pilot,A,finqa-test-001139,finqa,deepseek,deepseek-v4-pro,1,success,200,,,647,0,647,26,673,1353.41,0.00030407,2026-07-20T16:45:15.128804+00:00,2026-07-20T16:45:16.482234+00:00
429,pilot,A,finqa-train-000021,finqa,deepseek,deepseek-v4-pro,1,success,200,,,789,0,789,4,793,879.93,0.0003467,2026-07-20T16:45:16.797413+00:00,2026-07-20T16:45:17.677415+00:00
430,pilot,A,finqa-train-000091,finqa,deepseek,deepseek-v4-pro,1,success,200,,,961,0,961,5,966,979.21,0.00042239,2026-07-20T16:45:17.992865+00:00,2026-07-20T16:45:18.972259+00:00
431,pilot,A,finqa-train-000094,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1426,0,1426,57,1483,1522.63,0.0006699,2026-07-20T16:45:19.287180+00:00,2026-07-20T16:45:20.809409+00:00
432,pilot,A,finqa-train-000124,finqa,deepseek,deepseek-v4-pro,1,success,200,,,888,0,888,24,912,1273.09,0.00040716,2026-07-20T16:45:21.124905+00:00,2026-07-20T16:45:22.398124+00:00
433,pilot,A,finqa-train-000146,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1086,0,1086,4,1090,930.68,0.00047589,2026-07-20T16:45:22.711660+00:00,2026-07-20T16:45:23.642659+00:00
434,pilot,A,finqa-train-000230,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1260,0,1260,5,1265,855.56,0.00055245,2026-07-20T16:45:23.956284+00:00,2026-07-20T16:45:24.812254+00:00
435,pilot,A,finqa-train-000233,finqa,deepseek,deepseek-v4-pro,1,success,200,,,825,0,825,3,828,1080.16,0.00036148,2026-07-20T16:45:25.126855+00:00,2026-07-20T16:45:26.207626+00:00
436,pilot,A,finqa-train-000240,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1071,0,1071,4,1075,771.29,0.00046936,2026-07-20T16:45:26.522357+00:00,2026-07-20T16:45:27.294076+00:00
437,pilot,A,finqa-train-000301,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1047,0,1047,4,1051,1017.96,0.00045892,2026-07-20T16:45:27.607857+00:00,2026-07-20T16:45:28.626528+00:00
438,pilot,A,finqa-train-000409,finqa,deepseek,deepseek-v4-pro,1,success,200,,,944,0,944,27,971,919.33,0.00043413,2026-07-20T16:45:28.940093+00:00,2026-07-20T16:45:29.859490+00:00
439,pilot,A,finqa-train-000521,finqa,deepseek,deepseek-v4-pro,1,success,200,,,626,0,626,17,643,1093.87,0.0002871,2026-07-20T16:45:30.173980+00:00,2026-07-20T16:45:31.267765+00:00
440,pilot,A,finqa-train-000538,finqa,deepseek,deepseek-v4-pro,1,success,200,,,534,0,534,1,535,865.77,0.00023316,2026-07-20T16:45:31.583935+00:00,2026-07-20T16:45:32.449439+00:00
441,pilot,A,finqa-train-000556,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1428,0,1428,42,1470,1678.35,0.00065772,2026-07-20T16:45:32.764302+00:00,2026-07-20T16:45:34.442326+00:00
442,pilot,A,finqa-train-000557,finqa,deepseek,deepseek-v4-pro,1,success,200,,,572,0,572,5,577,965.33,0.00025317,2026-07-20T16:45:34.757242+00:00,2026-07-20T16:45:35.722967+00:00
443,pilot,A,finqa-train-000641,finqa,deepseek,deepseek-v4-pro,1,success,200,,,726,0,726,55,781,1551.66,0.00036366,2026-07-20T16:45:36.037380+00:00,2026-07-20T16:45:37.588883+00:00
444,pilot,A,finqa-train-000665,finqa,deepseek,deepseek-v4-pro,1,success,200,,,788,0,788,4,792,864.17,0.00034626,2026-07-20T16:45:37.903989+00:00,2026-07-20T16:45:38.768264+00:00
445,pilot,A,finqa-train-000749,finqa,deepseek,deepseek-v4-pro,1,success,200,,,886,0,886,28,914,1261.59,0.00040977,2026-07-20T16:45:39.082598+00:00,2026-07-20T16:45:40.343211+00:00
446,pilot,A,finqa-train-000759,finqa,deepseek,deepseek-v4-pro,1,success,200,,,817,0,817,72,889,1819.31,0.00041803,2026-07-20T16:45:40.657827+00:00,2026-07-20T16:45:42.477197+00:00
447,pilot,A,finqa-train-000766,finqa,deepseek,deepseek-v4-pro,1,success,200,,,813,0,813,26,839,1062.23,0.00037628,2026-07-20T16:45:42.791081+00:00,2026-07-20T16:45:43.853363+00:00
448,pilot,A,finqa-train-000809,finqa,deepseek,deepseek-v4-pro,1,success,200,,,791,0,791,42,833,1321.97,0.00038062,2026-07-20T16:45:44.168027+00:00,2026-07-20T16:45:45.490111+00:00
449,pilot,A,finqa-train-000857,finqa,deepseek,deepseek-v4-pro,1,success,200,,,893,0,893,20,913,1246.39,0.00040585,2026-07-20T16:45:45.804725+00:00,2026-07-20T16:45:47.050381+00:00
450,pilot,A,finqa-train-000898,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1408,0,1408,85,1493,2091.86,0.00068643,2026-07-20T16:45:47.365198+00:00,2026-07-20T16:45:49.456770+00:00
451,pilot,A,finqa-train-000942,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1158,0,1158,3,1161,899.51,0.00050634,2026-07-20T16:45:49.771445+00:00,2026-07-20T16:45:50.670751+00:00
452,pilot,A,finqa-train-000973,finqa,deepseek,deepseek-v4-pro,1,success,200,,,552,0,552,5,557,832.73,0.00024447,2026-07-20T16:45:50.986205+00:00,2026-07-20T16:45:51.819279+00:00
453,pilot,A,finqa-train-000975,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1148,0,1148,2,1150,935.73,0.00050112,2026-07-20T16:45:52.133728+00:00,2026-07-20T16:45:53.069569+00:00
454,pilot,A,finqa-train-000981,finqa,deepseek,deepseek-v4-pro,1,success,200,,,620,0,620,22,642,945.83,0.00028884,2026-07-20T16:45:53.383751+00:00,2026-07-20T16:45:54.329326+00:00
455,pilot,A,finqa-train-001018,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1106,0,1106,21,1127,988.0,0.00049938,2026-07-20T16:45:54.644190+00:00,2026-07-20T16:45:55.631750+00:00
456,pilot,A,finqa-train-001048,finqa,deepseek,deepseek-v4-pro,1,success,200,,,509,384,125,15,524,1039.08,6.882e-05,2026-07-20T16:45:55.946239+00:00,2026-07-20T16:45:56.985335+00:00
457,pilot,A,finqa-train-001148,finqa,deepseek,deepseek-v4-pro,1,success,200,,,829,0,829,29,858,1152.55,0.00038585,2026-07-20T16:45:57.300109+00:00,2026-07-20T16:45:58.452554+00:00
458,pilot,A,finqa-train-001241,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1279,0,1279,15,1294,1148.38,0.00056941,2026-07-20T16:45:58.767631+00:00,2026-07-20T16:45:59.915113+00:00
459,pilot,A,finqa-train-001246,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1205,0,1205,4,1209,1186.98,0.00052766,2026-07-20T16:46:00.230660+00:00,2026-07-20T16:46:01.418251+00:00
460,pilot,A,finqa-train-001304,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1581,0,1581,4,1585,979.2,0.00069122,2026-07-20T16:46:01.733631+00:00,2026-07-20T16:46:02.712647+00:00
461,pilot,A,finqa-train-001347,finqa,deepseek,deepseek-v4-pro,1,success,200,,,769,0,769,40,809,1592.05,0.00036932,2026-07-20T16:46:03.026898+00:00,2026-07-20T16:46:04.619976+00:00
462,pilot,A,finqa-train-001356,finqa,deepseek,deepseek-v4-pro,1,success,200,,,235,0,235,5,240,846.74,0.00010657,2026-07-20T16:46:04.934253+00:00,2026-07-20T16:46:05.780653+00:00
463,pilot,A,finqa-train-001404,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1340,0,1340,20,1360,1341.7,0.0006003,2026-07-20T16:46:06.124459+00:00,2026-07-20T16:46:07.465953+00:00
464,pilot,A,finqa-train-001416,finqa,deepseek,deepseek-v4-pro,1,success,200,,,864,0,864,4,868,774.33,0.00037932,2026-07-20T16:46:07.780957+00:00,2026-07-20T16:46:08.554982+00:00
465,pilot,A,finqa-train-001442,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1215,0,1215,19,1234,1051.99,0.00054505,2026-07-20T16:46:08.869386+00:00,2026-07-20T16:46:09.922091+00:00
466,pilot,A,finqa-train-001455,finqa,deepseek,deepseek-v4-pro,1,success,200,,,567,0,567,3,570,877.37,0.00024925,2026-07-20T16:46:10.236452+00:00,2026-07-20T16:46:11.113849+00:00
467,pilot,A,finqa-train-001554,finqa,deepseek,deepseek-v4-pro,1,success,200,,,513,0,513,25,538,1113.16,0.00024491,2026-07-20T16:46:11.428345+00:00,2026-07-20T16:46:12.541425+00:00
468,pilot,A,finqa-train-001573,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1043,0,1043,4,1047,1167.91,0.00045719,2026-07-20T16:46:12.857905+00:00,2026-07-20T16:46:14.026072+00:00
469,pilot,A,finqa-train-001680,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1295,0,1295,4,1299,765.79,0.0005668,2026-07-20T16:46:14.341297+00:00,2026-07-20T16:46:15.107566+00:00
470,pilot,A,finqa-train-001696,finqa,deepseek,deepseek-v4-pro,1,success,200,,,811,0,811,3,814,972.51,0.00035539,2026-07-20T16:46:15.454861+00:00,2026-07-20T16:46:16.427693+00:00
471,pilot,A,finqa-train-001740,finqa,deepseek,deepseek-v4-pro,1,success,200,,,505,0,505,23,528,1446.0,0.00023969,2026-07-20T16:46:16.742046+00:00,2026-07-20T16:46:18.188570+00:00
472,pilot,A,finqa-train-001772,finqa,deepseek,deepseek-v4-pro,1,success,200,,,858,0,858,18,876,1177.95,0.00038889,2026-07-20T16:46:18.504224+00:00,2026-07-20T16:46:19.682118+00:00
473,pilot,A,finqa-train-001794,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1119,1024,95,21,1140,1112.79,6.331e-05,2026-07-20T16:46:19.996407+00:00,2026-07-20T16:46:21.108918+00:00
474,pilot,A,finqa-train-001902,finqa,deepseek,deepseek-v4-pro,1,success,200,,,623,512,111,4,627,1085.65,5.362e-05,2026-07-20T16:46:21.423315+00:00,2026-07-20T16:46:22.508839+00:00
475,pilot,A,finqa-train-001925,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1330,0,1330,5,1335,980.67,0.0005829,2026-07-20T16:46:22.825052+00:00,2026-07-20T16:46:23.805669+00:00
476,pilot,A,finqa-train-001955,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1328,0,1328,44,1372,1398.74,0.00061596,2026-07-20T16:46:24.121731+00:00,2026-07-20T16:46:25.520939+00:00
477,pilot,A,finqa-train-001979,finqa,deepseek,deepseek-v4-pro,1,success,200,,,727,0,727,28,755,1291.37,0.00034061,2026-07-20T16:46:25.835656+00:00,2026-07-20T16:46:27.126638+00:00
478,pilot,A,finqa-train-002123,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1424,0,1424,29,1453,1268.99,0.00064467,2026-07-20T16:46:27.441472+00:00,2026-07-20T16:46:28.710624+00:00
479,pilot,A,finqa-train-002159,finqa,deepseek,deepseek-v4-pro,1,success,200,,,828,0,828,4,832,916.95,0.00036366,2026-07-20T16:46:29.025846+00:00,2026-07-20T16:46:29.943027+00:00
480,pilot,A,finqa-train-002163,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1087,1024,63,5,1092,832.71,3.547e-05,2026-07-20T16:46:30.258255+00:00,2026-07-20T16:46:31.091731+00:00
481,pilot,A,finqa-train-002181,finqa,deepseek,deepseek-v4-pro,1,success,200,,,869,0,869,5,874,937.55,0.00038237,2026-07-20T16:46:31.405946+00:00,2026-07-20T16:46:32.343887+00:00
482,pilot,A,finqa-train-002189,finqa,deepseek,deepseek-v4-pro,1,success,200,,,539,512,27,5,544,1017.32,1.795e-05,2026-07-20T16:46:32.658902+00:00,2026-07-20T16:46:33.676104+00:00
483,pilot,A,finqa-train-002260,finqa,deepseek,deepseek-v4-pro,1,success,200,,,802,0,802,4,806,902.95,0.00035235,2026-07-20T16:46:33.992037+00:00,2026-07-20T16:46:34.894677+00:00
484,pilot,A,finqa-train-002276,finqa,deepseek,deepseek-v4-pro,1,success,200,,,855,0,855,22,877,1183.21,0.00039107,2026-07-20T16:46:35.210119+00:00,2026-07-20T16:46:36.393474+00:00
485,pilot,A,finqa-train-002410,finqa,deepseek,deepseek-v4-pro,1,success,200,,,936,0,936,4,940,898.54,0.00041064,2026-07-20T16:46:36.708080+00:00,2026-07-20T16:46:37.606541+00:00
486,pilot,A,finqa-train-002417,finqa,deepseek,deepseek-v4-pro,1,success,200,,,897,0,897,4,901,968.85,0.00039368,2026-07-20T16:46:37.925743+00:00,2026-07-20T16:46:38.895350+00:00
487,pilot,A,finqa-train-002428,finqa,deepseek,deepseek-v4-pro,1,success,200,,,897,0,897,3,900,899.47,0.00039281,2026-07-20T16:46:39.211541+00:00,2026-07-20T16:46:40.110926+00:00
488,pilot,A,finqa-train-002431,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1108,0,1108,5,1113,996.62,0.00048633,2026-07-20T16:46:40.425689+00:00,2026-07-20T16:46:41.421383+00:00
489,pilot,A,finqa-train-002437,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1035,0,1035,31,1066,1216.53,0.00047719,2026-07-20T16:46:41.736111+00:00,2026-07-20T16:46:42.953367+00:00
490,pilot,A,finqa-train-002449,finqa,deepseek,deepseek-v4-pro,1,success,200,,,762,0,762,2,764,1024.81,0.00033321,2026-07-20T16:46:43.268373+00:00,2026-07-20T16:46:44.292948+00:00
491,pilot,A,finqa-train-002506,finqa,deepseek,deepseek-v4-pro,1,success,200,,,986,896,90,6,992,967.28,4.762e-05,2026-07-20T16:46:44.608249+00:00,2026-07-20T16:46:45.576110+00:00
492,pilot,A,finqa-train-002527,finqa,deepseek,deepseek-v4-pro,1,success,200,,,772,0,772,21,793,1216.65,0.00035409,2026-07-20T16:46:45.890042+00:00,2026-07-20T16:46:47.106613+00:00
493,pilot,A,finqa-train-002546,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1160,0,1160,18,1178,1186.88,0.00052026,2026-07-20T16:46:47.421311+00:00,2026-07-20T16:46:48.607903+00:00
494,pilot,A,finqa-train-002649,finqa,deepseek,deepseek-v4-pro,1,success,200,,,978,0,978,4,982,964.68,0.00042891,2026-07-20T16:46:48.923439+00:00,2026-07-20T16:46:49.888013+00:00
495,pilot,A,finqa-train-002689,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1260,1152,108,5,1265,996.59,5.551e-05,2026-07-20T16:46:50.203354+00:00,2026-07-20T16:46:51.200466+00:00
496,pilot,A,finqa-train-002747,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1318,0,1318,4,1322,772.76,0.00057681,2026-07-20T16:46:51.515390+00:00,2026-07-20T16:46:52.288556+00:00
497,pilot,A,finqa-train-002771,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1252,0,1252,22,1274,1219.35,0.00056376,2026-07-20T16:46:52.604236+00:00,2026-07-20T16:46:53.823745+00:00
498,pilot,A,finqa-train-002799,finqa,deepseek,deepseek-v4-pro,1,success,200,,,567,0,567,65,632,1648.74,0.00030319,2026-07-20T16:46:54.139164+00:00,2026-07-20T16:46:55.788262+00:00
499,pilot,A,finqa-train-002812,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1096,0,1096,5,1101,940.93,0.00048111,2026-07-20T16:46:56.103330+00:00,2026-07-20T16:46:57.044466+00:00
500,pilot,A,finqa-train-002880,finqa,deepseek,deepseek-v4-pro,1,success,200,,,695,0,695,4,699,930.3,0.0003058,2026-07-20T16:46:57.359174+00:00,2026-07-20T16:46:58.289240+00:00
501,pilot,A,finqa-train-002884,finqa,deepseek,deepseek-v4-pro,1,success,200,,,956,896,60,24,980,1033.55,5.023e-05,2026-07-20T16:46:58.604907+00:00,2026-07-20T16:46:59.637820+00:00
502,pilot,A,finqa-train-003143,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1542,0,1542,27,1569,970.3,0.00069426,2026-07-20T16:46:59.952722+00:00,2026-07-20T16:47:00.923853+00:00
503,pilot,A,finqa-train-003289,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1312,0,1312,5,1317,961.01,0.00057507,2026-07-20T16:47:01.238900+00:00,2026-07-20T16:47:02.199988+00:00
504,pilot,A,finqa-train-003319,finqa,deepseek,deepseek-v4-pro,1,success,200,,,658,0,658,4,662,658.76,0.00028971,2026-07-20T16:47:02.516078+00:00,2026-07-20T16:47:03.175147+00:00
