request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
377,pilot,B,fiqa_sa-train-000799,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,907.68,3.828e-05,2026-07-20T17:05:59.371465+00:00,2026-07-20T17:06:00.279332+00:00
378,pilot,B,fiqa_sa-train-000804,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,106,0,106,1,107,665.84,4.698e-05,2026-07-20T17:06:00.592868+00:00,2026-07-20T17:06:01.259447+00:00
379,pilot,B,fiqa_sa-train-000806,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,109,0,109,1,110,1045.19,4.829e-05,2026-07-20T17:06:01.574404+00:00,2026-07-20T17:06:02.619454+00:00
380,pilot,B,fiqa_sa-train-000811,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,110,0,110,1,111,832.01,4.872e-05,2026-07-20T17:06:02.932835+00:00,2026-07-20T17:06:03.764504+00:00
381,pilot,B,fiqa_sa-valid-000003,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,841.25,3.48e-05,2026-07-20T17:06:04.078561+00:00,2026-07-20T17:06:04.919487+00:00
382,pilot,B,fiqa_sa-valid-000007,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,785.49,3.567e-05,2026-07-20T17:06:05.234194+00:00,2026-07-20T17:06:06.019194+00:00
383,pilot,B,fiqa_sa-valid-000008,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,874.0,3.915e-05,2026-07-20T17:06:06.333630+00:00,2026-07-20T17:06:07.207832+00:00
384,pilot,B,fiqa_sa-valid-000013,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,893.98,3.611e-05,2026-07-20T17:06:07.521084+00:00,2026-07-20T17:06:08.414847+00:00
385,pilot,B,fiqa_sa-valid-000015,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,878.06,3.654e-05,2026-07-20T17:06:08.728849+00:00,2026-07-20T17:06:09.607130+00:00
386,pilot,B,fiqa_sa-valid-000018,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,858.5,3.915e-05,2026-07-20T17:06:09.920779+00:00,2026-07-20T17:06:10.779912+00:00
387,pilot,B,fiqa_sa-valid-000027,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,978.74,3.697e-05,2026-07-20T17:06:11.093419+00:00,2026-07-20T17:06:12.071745+00:00
388,pilot,B,fiqa_sa-valid-000028,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,874.22,3.697e-05,2026-07-20T17:06:12.385937+00:00,2026-07-20T17:06:13.259825+00:00
389,pilot,B,fiqa_sa-valid-000029,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,818.77,3.697e-05,2026-07-20T17:06:13.575588+00:00,2026-07-20T17:06:14.394934+00:00
390,pilot,B,fiqa_sa-valid-000041,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,833.7,3.611e-05,2026-07-20T17:06:14.709096+00:00,2026-07-20T17:06:15.542898+00:00
391,pilot,B,fiqa_sa-valid-000047,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,832.64,4.089e-05,2026-07-20T17:06:15.856633+00:00,2026-07-20T17:06:16.689553+00:00
392,pilot,B,fiqa_sa-valid-000051,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,939.34,4.437e-05,2026-07-20T17:06:17.006371+00:00,2026-07-20T17:06:17.945477+00:00
393,pilot,B,fiqa_sa-valid-000054,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,108,0,108,1,109,947.18,4.785e-05,2026-07-20T17:06:18.260576+00:00,2026-07-20T17:06:19.206971+00:00
394,pilot,B,fiqa_sa-valid-000064,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,116,0,116,1,117,884.08,5.133e-05,2026-07-20T17:06:19.520660+00:00,2026-07-20T17:06:20.404870+00:00
395,pilot,B,fiqa_sa-valid-000066,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,109,0,109,1,110,1122.59,4.829e-05,2026-07-20T17:06:20.718240+00:00,2026-07-20T17:06:21.840177+00:00
396,pilot,B,fiqa_sa-valid-000074,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,1142.39,3.828e-05,2026-07-20T17:06:22.154901+00:00,2026-07-20T17:06:23.296654+00:00
397,pilot,B,fiqa_sa-valid-000077,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,94,0,94,1,95,976.3,4.176e-05,2026-07-20T17:06:23.611136+00:00,2026-07-20T17:06:24.586603+00:00
398,pilot,B,fiqa_sa-valid-000086,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,109,0,109,1,110,853.38,4.829e-05,2026-07-20T17:06:24.901528+00:00,2026-07-20T17:06:25.754586+00:00
399,pilot,B,fiqa_sa-valid-000099,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,109,0,109,1,110,1175.97,4.829e-05,2026-07-20T17:06:26.069360+00:00,2026-07-20T17:06:27.245470+00:00
400,pilot,B,fiqa_sa-valid-000107,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,94,0,94,1,95,849.76,4.176e-05,2026-07-20T17:06:27.559293+00:00,2026-07-20T17:06:28.409094+00:00
401,pilot,B,finqa-test-000036,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1121,0,1121,3,1124,1294.94,0.00049024,2026-07-20T17:06:28.723589+00:00,2026-07-20T17:06:30.018427+00:00
402,pilot,B,finqa-test-000042,finqa,deepseek,deepseek-v4-pro,1,success,200,,,647,0,647,95,742,2036.73,0.0003641,2026-07-20T17:06:30.331538+00:00,2026-07-20T17:06:32.368396+00:00
403,pilot,B,finqa-test-000096,finqa,deepseek,deepseek-v4-pro,1,success,200,,,997,0,997,2,999,1008.86,0.00043544,2026-07-20T17:06:32.683137+00:00,2026-07-20T17:06:33.691996+00:00
404,pilot,B,finqa-test-000263,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1112,0,1112,5,1117,949.32,0.00048807,2026-07-20T17:06:34.005881+00:00,2026-07-20T17:06:34.954553+00:00
405,pilot,B,finqa-test-000273,finqa,deepseek,deepseek-v4-pro,1,success,200,,,980,896,84,21,1001,1166.49,5.806e-05,2026-07-20T17:06:35.269058+00:00,2026-07-20T17:06:36.435148+00:00
406,pilot,B,finqa-test-000413,finqa,deepseek,deepseek-v4-pro,1,success,200,,,940,0,940,4,944,865.62,0.00041238,2026-07-20T17:06:36.749510+00:00,2026-07-20T17:06:37.614870+00:00
407,pilot,B,finqa-test-000430,finqa,deepseek,deepseek-v4-pro,1,success,200,,,959,0,959,5,964,1141.59,0.00042152,2026-07-20T17:06:37.928868+00:00,2026-07-20T17:06:39.070429+00:00
408,pilot,B,finqa-test-000483,finqa,deepseek,deepseek-v4-pro,1,success,200,,,643,0,643,24,667,1094.25,0.00030058,2026-07-20T17:06:39.384137+00:00,2026-07-20T17:06:40.478341+00:00
409,pilot,B,finqa-test-000490,finqa,deepseek,deepseek-v4-pro,1,success,200,,,973,0,973,17,990,1131.73,0.00043804,2026-07-20T17:06:40.792752+00:00,2026-07-20T17:06:41.924002+00:00
410,pilot,B,finqa-test-000535,finqa,deepseek,deepseek-v4-pro,1,success,200,,,896,768,128,4,900,994.84,6.194e-05,2026-07-20T17:06:42.239061+00:00,2026-07-20T17:06:43.233226+00:00
411,pilot,B,finqa-test-000562,finqa,deepseek,deepseek-v4-pro,1,success,200,,,829,0,829,15,844,1119.44,0.00037367,2026-07-20T17:06:43.547049+00:00,2026-07-20T17:06:44.666155+00:00
412,pilot,B,finqa-test-000577,finqa,deepseek,deepseek-v4-pro,1,success,200,,,983,0,983,8,991,1130.46,0.00043456,2026-07-20T17:06:44.979506+00:00,2026-07-20T17:06:46.109935+00:00
413,pilot,B,finqa-test-000581,finqa,deepseek,deepseek-v4-pro,1,success,200,,,984,0,984,5,989,1070.98,0.00043239,2026-07-20T17:06:46.424099+00:00,2026-07-20T17:06:47.495749+00:00
414,pilot,B,finqa-test-000592,finqa,deepseek,deepseek-v4-pro,1,success,200,,,969,0,969,3,972,880.37,0.00042413,2026-07-20T17:06:47.810088+00:00,2026-07-20T17:06:48.690164+00:00
415,pilot,B,finqa-test-000599,finqa,deepseek,deepseek-v4-pro,1,success,200,,,505,0,505,5,510,1008.29,0.00022403,2026-07-20T17:06:49.004020+00:00,2026-07-20T17:06:50.012807+00:00
416,pilot,B,finqa-test-000609,finqa,deepseek,deepseek-v4-pro,1,success,200,,,412,0,412,5,417,832.94,0.00018357,2026-07-20T17:06:50.326711+00:00,2026-07-20T17:06:51.159676+00:00
417,pilot,B,finqa-test-000683,finqa,deepseek,deepseek-v4-pro,1,success,200,,,816,0,816,24,840,1547.05,0.00037584,2026-07-20T17:06:51.473288+00:00,2026-07-20T17:06:53.020596+00:00
418,pilot,B,finqa-test-000721,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1024,0,1024,3,1027,1122.53,0.00044805,2026-07-20T17:06:53.333828+00:00,2026-07-20T17:06:54.455904+00:00
419,pilot,B,finqa-test-000825,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1264,0,1264,2,1266,806.12,0.00055158,2026-07-20T17:06:54.770761+00:00,2026-07-20T17:06:55.576424+00:00
420,pilot,B,finqa-test-000850,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1101,0,1101,5,1106,968.22,0.00048329,2026-07-20T17:06:55.891525+00:00,2026-07-20T17:06:56.859469+00:00
421,pilot,B,finqa-test-000869,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1167,0,1167,4,1171,1176.46,0.00051113,2026-07-20T17:06:57.174648+00:00,2026-07-20T17:06:58.350965+00:00
422,pilot,B,finqa-test-000930,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1086,0,1086,4,1090,896.13,0.00047589,2026-07-20T17:06:58.692045+00:00,2026-07-20T17:06:59.588130+00:00
423,pilot,B,finqa-test-000932,finqa,deepseek,deepseek-v4-pro,1,success,200,,,521,384,137,80,601,2005.58,0.00013059,2026-07-20T17:06:59.902388+00:00,2026-07-20T17:07:01.907260+00:00
424,pilot,B,finqa-test-000934,finqa,deepseek,deepseek-v4-pro,1,success,200,,,764,0,764,4,768,933.92,0.00033582,2026-07-20T17:07:02.222145+00:00,2026-07-20T17:07:03.155035+00:00
425,pilot,B,finqa-test-001089,finqa,deepseek,deepseek-v4-pro,1,success,200,,,978,896,82,2,980,977.03,4.066e-05,2026-07-20T17:07:03.469959+00:00,2026-07-20T17:07:04.446838+00:00
426,pilot,B,finqa-test-001091,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1284,1280,4,3,1287,1264.52,8.99e-06,2026-07-20T17:07:04.761189+00:00,2026-07-20T17:07:06.025434+00:00
427,pilot,B,finqa-test-001121,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1623,0,1623,3,1626,1015.04,0.00070862,2026-07-20T17:07:06.340367+00:00,2026-07-20T17:07:07.355274+00:00
428,pilot,B,finqa-test-001139,finqa,deepseek,deepseek-v4-pro,1,success,200,,,657,0,657,8,665,1180.59,0.00029276,2026-07-20T17:07:07.669187+00:00,2026-07-20T17:07:08.849134+00:00
429,pilot,B,finqa-train-000021,finqa,deepseek,deepseek-v4-pro,1,success,200,,,799,0,799,4,803,961.65,0.00035104,2026-07-20T17:07:09.164505+00:00,2026-07-20T17:07:10.126704+00:00
430,pilot,B,finqa-train-000091,finqa,deepseek,deepseek-v4-pro,1,success,200,,,971,0,971,5,976,1043.43,0.00042674,2026-07-20T17:07:10.440196+00:00,2026-07-20T17:07:11.483647+00:00
431,pilot,B,finqa-train-000094,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1436,0,1436,80,1516,2520.77,0.00069426,2026-07-20T17:07:11.797724+00:00,2026-07-20T17:07:14.319289+00:00
432,pilot,B,finqa-train-000124,finqa,deepseek,deepseek-v4-pro,1,success,200,,,898,0,898,24,922,1597.73,0.00041151,2026-07-20T17:07:14.632572+00:00,2026-07-20T17:07:16.230263+00:00
433,pilot,B,finqa-train-000146,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1096,0,1096,4,1100,769.51,0.00048024,2026-07-20T17:07:16.556891+00:00,2026-07-20T17:07:17.326128+00:00
434,pilot,B,finqa-train-000230,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1270,0,1270,5,1275,1065.87,0.0005568,2026-07-20T17:07:17.640280+00:00,2026-07-20T17:07:18.706731+00:00
435,pilot,B,finqa-train-000233,finqa,deepseek,deepseek-v4-pro,1,success,200,,,835,0,835,3,838,1286.14,0.00036584,2026-07-20T17:07:19.020468+00:00,2026-07-20T17:07:20.306374+00:00
436,pilot,B,finqa-train-000240,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1081,0,1081,4,1085,1272.32,0.00047371,2026-07-20T17:07:20.620057+00:00,2026-07-20T17:07:21.892439+00:00
437,pilot,B,finqa-train-000301,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1057,0,1057,4,1061,922.88,0.00046327,2026-07-20T17:07:22.206123+00:00,2026-07-20T17:07:23.128349+00:00
438,pilot,B,finqa-train-000409,finqa,deepseek,deepseek-v4-pro,1,success,200,,,954,0,954,27,981,1367.21,0.00043848,2026-07-20T17:07:23.442605+00:00,2026-07-20T17:07:24.810130+00:00
439,pilot,B,finqa-train-000521,finqa,deepseek,deepseek-v4-pro,1,success,200,,,636,0,636,4,640,891.83,0.00028014,2026-07-20T17:07:25.123992+00:00,2026-07-20T17:07:26.016023+00:00
440,pilot,B,finqa-train-000538,finqa,deepseek,deepseek-v4-pro,1,success,200,,,544,0,544,1,545,879.17,0.00023751,2026-07-20T17:07:26.330315+00:00,2026-07-20T17:07:27.209933+00:00
441,pilot,B,finqa-train-000556,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1438,1408,30,25,1463,1010.98,3.99e-05,2026-07-20T17:07:27.524086+00:00,2026-07-20T17:07:28.535185+00:00
442,pilot,B,finqa-train-000557,finqa,deepseek,deepseek-v4-pro,1,success,200,,,582,0,582,5,587,1142.61,0.00025752,2026-07-20T17:07:28.849126+00:00,2026-07-20T17:07:29.992165+00:00
443,pilot,B,finqa-train-000641,finqa,deepseek,deepseek-v4-pro,1,success,200,,,736,0,736,4,740,978.35,0.00032364,2026-07-20T17:07:30.307294+00:00,2026-07-20T17:07:31.285180+00:00
444,pilot,B,finqa-train-000665,finqa,deepseek,deepseek-v4-pro,1,success,200,,,798,0,798,4,802,920.26,0.00035061,2026-07-20T17:07:31.599476+00:00,2026-07-20T17:07:32.519491+00:00
445,pilot,B,finqa-train-000749,finqa,deepseek,deepseek-v4-pro,1,success,200,,,896,0,896,23,919,1263.34,0.00040977,2026-07-20T17:07:32.834095+00:00,2026-07-20T17:07:34.097354+00:00
446,pilot,B,finqa-train-000759,finqa,deepseek,deepseek-v4-pro,1,success,200,,,827,0,827,54,881,1380.36,0.00040673,2026-07-20T17:07:34.411773+00:00,2026-07-20T17:07:35.792694+00:00
447,pilot,B,finqa-train-000766,finqa,deepseek,deepseek-v4-pro,1,success,200,,,823,0,823,5,828,1077.74,0.00036236,2026-07-20T17:07:36.106085+00:00,2026-07-20T17:07:37.183217+00:00
448,pilot,B,finqa-train-000809,finqa,deepseek,deepseek-v4-pro,1,success,200,,,801,0,801,47,848,1611.93,0.00038932,2026-07-20T17:07:37.498975+00:00,2026-07-20T17:07:39.110790+00:00
449,pilot,B,finqa-train-000857,finqa,deepseek,deepseek-v4-pro,1,success,200,,,903,0,903,24,927,1131.05,0.00041369,2026-07-20T17:07:39.425041+00:00,2026-07-20T17:07:40.556230+00:00
450,pilot,B,finqa-train-000898,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1418,0,1418,5,1423,782.13,0.00062118,2026-07-20T17:07:40.870228+00:00,2026-07-20T17:07:41.651957+00:00
451,pilot,B,finqa-train-000942,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1168,0,1168,3,1171,863.02,0.00051069,2026-07-20T17:07:41.966983+00:00,2026-07-20T17:07:42.829758+00:00
452,pilot,B,finqa-train-000973,finqa,deepseek,deepseek-v4-pro,1,success,200,,,562,0,562,5,567,1122.51,0.00024882,2026-07-20T17:07:43.143810+00:00,2026-07-20T17:07:44.265962+00:00
453,pilot,B,finqa-train-000975,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1158,0,1158,2,1160,918.72,0.00050547,2026-07-20T17:07:44.580249+00:00,2026-07-20T17:07:45.498946+00:00
454,pilot,B,finqa-train-000981,finqa,deepseek,deepseek-v4-pro,1,success,200,,,630,0,630,23,653,1442.73,0.00029406,2026-07-20T17:07:45.812289+00:00,2026-07-20T17:07:47.255458+00:00
455,pilot,B,finqa-train-001018,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1116,0,1116,4,1120,1107.42,0.00048894,2026-07-20T17:07:47.569476+00:00,2026-07-20T17:07:48.676904+00:00
456,pilot,B,finqa-train-001048,finqa,deepseek,deepseek-v4-pro,1,success,200,,,519,512,7,15,534,1313.72,1.795e-05,2026-07-20T17:07:48.991680+00:00,2026-07-20T17:07:50.305909+00:00
457,pilot,B,finqa-train-001148,finqa,deepseek,deepseek-v4-pro,1,success,200,,,839,0,839,4,843,994.47,0.00036845,2026-07-20T17:07:50.619506+00:00,2026-07-20T17:07:51.614089+00:00
458,pilot,B,finqa-train-001241,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1289,0,1289,46,1335,1582.81,0.00060074,2026-07-20T17:07:51.928853+00:00,2026-07-20T17:07:53.511134+00:00
459,pilot,B,finqa-train-001246,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1215,0,1215,4,1219,1268.67,0.000532,2026-07-20T17:07:53.827284+00:00,2026-07-20T17:07:55.095589+00:00
460,pilot,B,finqa-train-001304,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1591,0,1591,4,1595,979.97,0.00069556,2026-07-20T17:07:55.411705+00:00,2026-07-20T17:07:56.391954+00:00
461,pilot,B,finqa-train-001347,finqa,deepseek,deepseek-v4-pro,1,success,200,,,779,0,779,40,819,1433.06,0.00037367,2026-07-20T17:07:56.706251+00:00,2026-07-20T17:07:58.139547+00:00
462,pilot,B,finqa-train-001356,finqa,deepseek,deepseek-v4-pro,1,success,200,,,245,0,245,5,250,1146.81,0.00011092,2026-07-20T17:07:58.452990+00:00,2026-07-20T17:07:59.599249+00:00
463,pilot,B,finqa-train-001404,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1350,0,1350,4,1354,1167.62,0.00059073,2026-07-20T17:07:59.914154+00:00,2026-07-20T17:08:01.080973+00:00
464,pilot,B,finqa-train-001416,finqa,deepseek,deepseek-v4-pro,1,success,200,,,874,0,874,4,878,1196.25,0.00038367,2026-07-20T17:08:01.396233+00:00,2026-07-20T17:08:02.592189+00:00
465,pilot,B,finqa-train-001442,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1225,0,1225,19,1244,1483.18,0.0005494,2026-07-20T17:08:02.907168+00:00,2026-07-20T17:08:04.389657+00:00
466,pilot,B,finqa-train-001455,finqa,deepseek,deepseek-v4-pro,1,success,200,,,577,0,577,3,580,719.96,0.00025361,2026-07-20T17:08:04.703847+00:00,2026-07-20T17:08:05.424067+00:00
467,pilot,B,finqa-train-001554,finqa,deepseek,deepseek-v4-pro,1,success,200,,,523,0,523,4,527,931.08,0.00023098,2026-07-20T17:08:05.738043+00:00,2026-07-20T17:08:06.669325+00:00
468,pilot,B,finqa-train-001573,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1053,0,1053,3,1056,876.43,0.00046066,2026-07-20T17:08:06.983641+00:00,2026-07-20T17:08:07.859267+00:00
469,pilot,B,finqa-train-001680,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1305,0,1305,4,1309,914.37,0.00057116,2026-07-20T17:08:08.174756+00:00,2026-07-20T17:08:09.089234+00:00
470,pilot,B,finqa-train-001696,finqa,deepseek,deepseek-v4-pro,1,success,200,,,821,0,821,3,824,1029.46,0.00035975,2026-07-20T17:08:09.404639+00:00,2026-07-20T17:08:10.433315+00:00
471,pilot,B,finqa-train-001740,finqa,deepseek,deepseek-v4-pro,1,success,200,,,515,0,515,4,519,1748.53,0.0002275,2026-07-20T17:08:10.748909+00:00,2026-07-20T17:08:12.498217+00:00
472,pilot,B,finqa-train-001772,finqa,deepseek,deepseek-v4-pro,1,success,200,,,868,0,868,18,886,1091.65,0.00039324,2026-07-20T17:08:12.812450+00:00,2026-07-20T17:08:13.903528+00:00
473,pilot,B,finqa-train-001794,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1129,1024,105,24,1153,877.06,7.027e-05,2026-07-20T17:08:14.218015+00:00,2026-07-20T17:08:15.095991+00:00
474,pilot,B,finqa-train-001902,finqa,deepseek,deepseek-v4-pro,1,success,200,,,633,512,121,19,652,1160.62,7.102e-05,2026-07-20T17:08:15.409829+00:00,2026-07-20T17:08:16.570197+00:00
475,pilot,B,finqa-train-001925,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1340,0,1340,4,1344,1095.03,0.00058638,2026-07-20T17:08:16.884758+00:00,2026-07-20T17:08:17.979839+00:00
476,pilot,B,finqa-train-001955,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1338,0,1338,3,1341,944.05,0.00058464,2026-07-20T17:08:18.294826+00:00,2026-07-20T17:08:19.238859+00:00
477,pilot,B,finqa-train-001979,finqa,deepseek,deepseek-v4-pro,1,success,200,,,737,0,737,28,765,1083.65,0.00034496,2026-07-20T17:08:19.554572+00:00,2026-07-20T17:08:20.638637+00:00
478,pilot,B,finqa-train-002123,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1434,0,1434,20,1454,1221.66,0.00064119,2026-07-20T17:08:20.953124+00:00,2026-07-20T17:08:22.174844+00:00
479,pilot,B,finqa-train-002159,finqa,deepseek,deepseek-v4-pro,1,success,200,,,838,0,838,4,842,1120.65,0.00036801,2026-07-20T17:08:22.489572+00:00,2026-07-20T17:08:23.609585+00:00
480,pilot,B,finqa-train-002163,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1097,1024,73,37,1134,1175.97,6.766e-05,2026-07-20T17:08:23.924849+00:00,2026-07-20T17:08:25.099817+00:00
481,pilot,B,finqa-train-002181,finqa,deepseek,deepseek-v4-pro,1,success,200,,,879,0,879,5,884,875.7,0.00038672,2026-07-20T17:08:25.414306+00:00,2026-07-20T17:08:26.289887+00:00
482,pilot,B,finqa-train-002189,finqa,deepseek,deepseek-v4-pro,1,success,200,,,549,512,37,5,554,901.58,2.23e-05,2026-07-20T17:08:26.603728+00:00,2026-07-20T17:08:27.505766+00:00
483,pilot,B,finqa-train-002260,finqa,deepseek,deepseek-v4-pro,1,success,200,,,812,0,812,4,816,931.29,0.0003567,2026-07-20T17:08:27.820457+00:00,2026-07-20T17:08:28.750779+00:00
484,pilot,B,finqa-train-002276,finqa,deepseek,deepseek-v4-pro,1,success,200,,,865,0,865,22,887,1138.28,0.00039541,2026-07-20T17:08:29.065708+00:00,2026-07-20T17:08:30.203414+00:00
485,pilot,B,finqa-train-002410,finqa,deepseek,deepseek-v4-pro,1,success,200,,,946,0,946,4,950,1224.18,0.00041499,2026-07-20T17:08:30.518505+00:00,2026-07-20T17:08:31.742688+00:00
486,pilot,B,finqa-train-002417,finqa,deepseek,deepseek-v4-pro,1,success,200,,,907,0,907,4,911,1131.36,0.00039802,2026-07-20T17:08:32.057438+00:00,2026-07-20T17:08:33.188769+00:00
487,pilot,B,finqa-train-002428,finqa,deepseek,deepseek-v4-pro,1,success,200,,,907,0,907,3,910,926.64,0.00039716,2026-07-20T17:08:33.503831+00:00,2026-07-20T17:08:34.430580+00:00
488,pilot,B,finqa-train-002431,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1118,0,1118,5,1123,839.67,0.00049068,2026-07-20T17:08:34.745092+00:00,2026-07-20T17:08:35.584414+00:00
489,pilot,B,finqa-train-002437,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1045,0,1045,32,1077,1244.53,0.00048241,2026-07-20T17:08:35.899122+00:00,2026-07-20T17:08:37.143756+00:00
490,pilot,B,finqa-train-002449,finqa,deepseek,deepseek-v4-pro,1,success,200,,,772,0,772,2,774,860.85,0.00033756,2026-07-20T17:08:37.458351+00:00,2026-07-20T17:08:38.318893+00:00
491,pilot,B,finqa-train-002506,finqa,deepseek,deepseek-v4-pro,1,success,200,,,996,896,100,6,1002,1071.95,5.197e-05,2026-07-20T17:08:38.634152+00:00,2026-07-20T17:08:39.706239+00:00
492,pilot,B,finqa-train-002527,finqa,deepseek,deepseek-v4-pro,1,success,200,,,782,0,782,27,809,1214.77,0.00036366,2026-07-20T17:08:40.020027+00:00,2026-07-20T17:08:41.234338+00:00
493,pilot,B,finqa-train-002546,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1170,0,1170,1,1171,1064.3,0.00050982,2026-07-20T17:08:41.549513+00:00,2026-07-20T17:08:42.614033+00:00
494,pilot,B,finqa-train-002649,finqa,deepseek,deepseek-v4-pro,1,success,200,,,988,0,988,4,992,949.29,0.00043326,2026-07-20T17:08:42.931966+00:00,2026-07-20T17:08:43.882123+00:00
495,pilot,B,finqa-train-002689,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1270,1152,118,5,1275,924.37,5.986e-05,2026-07-20T17:08:44.195679+00:00,2026-07-20T17:08:45.119503+00:00
496,pilot,B,finqa-train-002747,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1328,0,1328,4,1332,972.34,0.00058116,2026-07-20T17:08:45.434365+00:00,2026-07-20T17:08:46.406682+00:00
497,pilot,B,finqa-train-002771,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1262,0,1262,5,1267,900.12,0.00055332,2026-07-20T17:08:46.722125+00:00,2026-07-20T17:08:47.622097+00:00
498,pilot,B,finqa-train-002799,finqa,deepseek,deepseek-v4-pro,1,success,200,,,577,0,577,3,580,713.91,0.00025361,2026-07-20T17:08:47.936515+00:00,2026-07-20T17:08:48.650577+00:00
499,pilot,B,finqa-train-002812,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1106,0,1106,5,1111,992.14,0.00048546,2026-07-20T17:08:48.964291+00:00,2026-07-20T17:08:49.956446+00:00
500,pilot,B,finqa-train-002880,finqa,deepseek,deepseek-v4-pro,1,success,200,,,705,0,705,4,709,1042.92,0.00031016,2026-07-20T17:08:50.270851+00:00,2026-07-20T17:08:51.313333+00:00
501,pilot,B,finqa-train-002884,finqa,deepseek,deepseek-v4-pro,1,success,200,,,966,896,70,24,990,1230.12,5.458e-05,2026-07-20T17:08:51.629735+00:00,2026-07-20T17:08:52.859922+00:00
502,pilot,B,finqa-train-003143,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1552,0,1552,24,1576,1095.39,0.000696,2026-07-20T17:08:53.205172+00:00,2026-07-20T17:08:54.300736+00:00
503,pilot,B,finqa-train-003289,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1322,0,1322,4,1326,864.61,0.00057855,2026-07-20T17:08:54.615895+00:00,2026-07-20T17:08:55.480972+00:00
504,pilot,B,finqa-train-003319,finqa,deepseek,deepseek-v4-pro,1,success,200,,,668,0,668,4,672,766.34,0.00029406,2026-07-20T17:08:55.794578+00:00,2026-07-20T17:08:56.561220+00:00
