sample_id,dataset,reference_answer,prompt_a_prediction,prompt_a_answer_correct,prompt_a_format_valid,prompt_b_prediction,prompt_b_answer_correct,prompt_b_format_valid,comparison_category
financial_mmlu_ko-test-000102,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000104,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000105,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000106,financial_mmlu_ko,3,1,False,True,1,False,True,both_wrong
financial_mmlu_ko-test-000108,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000109,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000113,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000116,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000117,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000118,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000120,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000121,financial_mmlu_ko,3,1,False,True,3,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000124,financial_mmlu_ko,1,1,True,True,2,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000126,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000128,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000130,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000131,financial_mmlu_ko,2,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000134,financial_mmlu_ko,2,1,False,True,2,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000136,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000138,financial_mmlu_ko,3,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000141,financial_mmlu_ko,2,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000143,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000145,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000147,financial_mmlu_ko,3,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000151,financial_mmlu_ko,3,1,False,True,1,False,True,both_wrong
financial_mmlu_ko-test-000152,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000153,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000156,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000158,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000160,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000161,financial_mmlu_ko,2,1,False,True,1,False,True,both_wrong
financial_mmlu_ko-test-000162,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000164,financial_mmlu_ko,2,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000167,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000169,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000172,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000173,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000175,financial_mmlu_ko,2,1,False,True,1,False,True,both_wrong
financial_mmlu_ko-test-000177,financial_mmlu_ko,3,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000181,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000182,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000188,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000192,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000193,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000194,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000197,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000200,financial_mmlu_ko,3,3,True,True,4,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000203,financial_mmlu_ko,1,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000210,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000214,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000216,financial_mmlu_ko,3,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000219,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000221,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000223,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000224,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000225,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000227,financial_mmlu_ko,1,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000229,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000230,financial_mmlu_ko,1,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000234,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000235,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000236,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000237,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000241,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000242,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000243,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000244,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000245,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000246,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000247,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000249,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000252,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000253,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000257,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000259,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000260,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000262,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000264,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000268,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000270,financial_mmlu_ko,1,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000271,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000273,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000274,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000275,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000279,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000281,financial_mmlu_ko,2,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000282,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000283,financial_mmlu_ko,2,1,False,True,1,False,True,both_wrong
financial_mmlu_ko-test-000284,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000285,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000288,financial_mmlu_ko,2,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000291,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000293,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000301,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000302,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000309,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000310,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000312,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000313,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000316,financial_mmlu_ko,3,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000319,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000320,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000322,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000323,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000325,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000326,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000331,financial_mmlu_ko,1,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000332,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000334,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000336,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000339,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000348,financial_mmlu_ko,2,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000353,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000354,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000356,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000357,financial_mmlu_ko,2,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000358,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000362,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000368,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000369,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000370,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000371,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000372,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000373,financial_mmlu_ko,3,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000374,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000380,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000385,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000387,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000388,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000390,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000391,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000392,financial_mmlu_ko,2,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000394,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000395,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000397,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000399,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000402,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000404,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000405,financial_mmlu_ko,2,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000406,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000413,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000417,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000419,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000423,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000429,financial_mmlu_ko,2,3,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000430,financial_mmlu_ko,3,1,False,True,3,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000432,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000436,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000438,financial_mmlu_ko,3,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000439,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000442,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000444,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000445,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000446,financial_mmlu_ko,2,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000447,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000448,financial_mmlu_ko,1,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000450,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000452,financial_mmlu_ko,1,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000455,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
