id,text,label,source_dataset
fiqa_1023,"$YHOO fishy action. New party interested (DailyMail) bounce & retreats. Not short by any means, but action questions big up move. Thoughts?",negative,FiQA
fiqa_1025,UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,positive,FiQA
fiqa_1026,RT @bman1 $LNG looks primed also $EGHT poised to run too...,positive,FiQA
fiqa_1027,New Credit Suisse boss faces stiff challenge in Asia,negative,FiQA
fiqa_1028,$PRLB hanging tough in down market due to analyst upgrades last week. Up almost 3%.,positive,FiQA
fiqa_1029,Royal Mail turnaround proving expensive in tough UK market,negative,FiQA
fiqa_1030,"Royal Mail, Johnson Matthey lead FTSE lower",negative,FiQA
fiqa_1033,$REN bottoming out again.. Good time to buy,positive,FiQA
fiqa_1035,"Whats up with $LULU?  Numbers looked good, not great, but good.  I think conference call will instill confidence.",positive,FiQA
fiqa_1037,$PCLN runs into the 50sma on the acquisition news,positive,FiQA
fiqa_1038,$PAY 2nd time test of the 21.20-30 b/o zone.  Still not breaking out.  Moved my stop up to 20.80.,positive,FiQA
fiqa_1039,$CTRP breaking out https://t.co/Z2je3rTKch,positive,FiQA
fiqa_1040,Do it for me' trend underpins UK sales growth at Kingfisher,positive,FiQA
fiqa_1041,CompaniesHoward Davies appointment as RBS director delayed,negative,FiQA
fiqa_1042,Starbucks shares down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,negative,FiQA
fiqa_1043,volatility squeeze in $AAPL. I hope it gets resolved to the upside,positive,FiQA
fiqa_1044,"$TYC just about to break out to new highs, lots of technicals looking great right now.",positive,FiQA
fiqa_1045,"$SLV POS, been saying it for 2 years. Going lower. Forget about it or go short.",negative,FiQA
fiqa_1046,"$RIG whos ever pushing this is crazy, get ready for suspended dividend (turning into growth stock) blow out earnings, and major buyback, lol",negative,FiQA
fiqa_1047,"$AGN and $PYPL under pressure along with the market, however there were bullish options trades in both this morning https://t.co/9xG5W8nONT",positive,FiQA
fiqa_1048,Rio Tinto CEO says iron ore market at equilibrium,neutral,FiQA
fiqa_1049,Sainsbury CFO Rogers to Replace Home Retail CEO Walden,neutral,FiQA
fiqa_1050,Deutsche Bank cuts $SBUX,negative,FiQA
fiqa_1051,RBS Pays $1.7 Billion to Scrap U.K. Treasury's Dividend Rights,positive,FiQA
fiqa_1052,Johnson Matthey profit falls but dividend rises,neutral,FiQA
fiqa_1053,UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,positive,FiQA
fiqa_1054,Insurer Old Mutual picks Standard Bank's Hemphill as new CEO,positive,FiQA
fiqa_1055,"$TSLA Recalls 2,700 Model X Vehicles; Shares Volatile https://t.co/tcKqZnMIqX #TSLA #tech #stockmarket https://t.co/FeMhJtAmQj",negative,FiQA
fiqa_1056,"$GILD Sandbagged the guidance so the can use that last 3 billion up.  CC was cautiously optimistic, wait til Next ER for confirmation",negative,FiQA
fiqa_1058,Sanofi poaches AstraZeneca scientist as new research head,positive,FiQA
fiqa_1059,RSA Insurance Hires Towergate's Egan as Chief Financial Officer,positive,FiQA
fiqa_1060,$SPY extreme win today - 2 cents above 2009  low on 10-year and $SPY up 2 percent - life is a bowl of cherries - great short setting up $$,negative,FiQA
fiqa_1061,"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",positive,FiQA
fiqa_1062,GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,negative,FiQA
fiqa_1063,$AMZN Going thru the roof needs a sell!,positive,FiQA
fiqa_1064,"Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ...",negative,FiQA
fiqa_1065,$aapl key is to breakout above 460 on solid volume or else it's a no trade for now,positive,FiQA
fiqa_1066,Watch these bancos.they're holding up relatively well compared to the broad market $XLF $BAC $GS $C <--large C buying in $BAC in backburner,positive,FiQA
fiqa_1069,"$SSYS just re-tested lows . Should rise steadily from here. It hit $81 just 21 trading days ago, and $130.86 on Sept 18. It'll do it again.",positive,FiQA
fiqa_1071,"FDA panel backs safety updates for AstraZeneca, Takeda drugs",positive,FiQA
fiqa_1072,I am not optimistic about $amzn both fundementals and charts look like poopoo this quarter.,negative,FiQA
fiqa_1073,CompaniesDiageo stays neutral on India boardroom turmoil,neutral,FiQA
fiqa_1074,$CDTI bounce here on support or H&S setup this area is very important for bulls to not lose http://stks.co/c0mf3,positive,FiQA
fiqa_1075,$TRIP maintains Neutral rating at JP Morgan- PT cut $61 from $66,negative,FiQA
fiqa_1076,US sanctions put Gazprom-Shell alliance plans in jeopardy,negative,FiQA
fiqa_1078,$AMZN new HOD with conviction keeping $570 on watch for Resistance.,positive,FiQA
fiqa_1080,"Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?",positive,FiQA
fiqa_1081,The Boeing Company (NYSE:BA) Bearish Trader bets $550K that Stock Will Sell Off 9.79% by July Expiry $BA http://stks.co/tCSE,negative,FiQA
fiqa_1082,$TSLA weakest in todays DT watchlist,negative,FiQA
fiqa_1084,$tsla X recall not a big deal... the problem is now they will have an excuse to guide way way lower...,positive,FiQA
fiqa_1085,Tesco share price steady as analysts weigh in on results,positive,FiQA
fiqa_1086,$tsla bad day to short,positive,FiQA
fiqa_1087,Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,positive,FiQA
fiqa_1088,"UPDATE 1-SABMiller 2nd-quarter underlying sales rise, forex impacts margins",positive,FiQA
fiqa_1089,$ELN longs...congrats...another HOD,positive,FiQA
fiqa_1090,Glencore blames rivals for creating metals glut,negative,FiQA
fiqa_1091,Barclays poised to replace Sir Mike Rake as he heads for exit,positive,FiQA
fiqa_1092,$AAPL Action into the close indicates that $AAPL probably hit a near term high.  Momentum slowing after a huge run.,positive,FiQA
fiqa_1093,BG Group appoints new CEO one month early,positive,FiQA
fiqa_1094,$mako hanging in well today. still in a basing pattern. have eyes on it,positive,FiQA
fiqa_1095,"$AAPL AAPL: Gundlach Slams iPad mini, Sees Downside to $425. http://stks.co/bDqV",negative,FiQA
fiqa_1096,Shire to buy NPS for $5.2 billion to boost rare disease drugs,positive,FiQA
fiqa_1097,$FB Dax says bye bye 2013 - finished a great yr w 28% plus!,positive,FiQA
fiqa_1098,$TNH Looks like an explosive setup if it can break the 20EMA and 105 level http://stks.co/b1SVH,positive,FiQA
fiqa_1099,$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,positive,FiQA
fiqa_1100,Arm slammed by handset sales outlook,negative,FiQA
fiqa_1101,"$FAST $GWW - daily sales slowing again, pretty timely coincident indicator https://t.co/m6BKHBkzK5",negative,FiQA
fiqa_1102,FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,positive,FiQA
fiqa_1104,AstraZeneca's patent on asthma drug invalidated by US court,negative,FiQA
fiqa_1106,Intertek swings to ÃÂ£347 mln loss on oil's slump,negative,FiQA
fiqa_1107,RT @jan $ARNA Don't think buyout rumor strong enough too be driving this up just yet...when it is this may fly like aapl...// fly how high?,negative,FiQA
fiqa_1108,Barclays appoints JPMorgan's Paul Compton as new COO,positive,FiQA
fiqa_1109,$AAPL Now I'm glad I got stopped out of my $113 weeklies when I did. Will re-enter next Monday for the #earnings run-up.,positive,FiQA
fiqa_1110,Tullow Oil Suspends Dividend Amid Oil Price Fall,negative,FiQA
fiqa_1111,Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug,positive,FiQA
fiqa_1112,Glencore sees Tripoli-based NOC as sole legal seller of Libyan oil,positive,FiQA
fiqa_1113,"You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",negative,FiQA
fiqa_1114,Short interest increases yet again http://stks.co/e19h via @ryandetrick $SPY,negative,FiQA
fiqa_1115,#Tesla Model S deliveries are up 35% in Germany - record deliveries in March [Chart] https://t.co/yCnClcBImV  $TSLA,positive,FiQA
fiqa_1116,Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,positive,FiQA
fiqa_1117,S&P downgrades Barclays and RBS on government bailout fears,negative,FiQA
fiqa_1118,Berkshire Hathaway names Kara Raiguel to lead General Re unit,positive,FiQA
fiqa_1119,$NVDA sideways,neutral,FiQA
fiqa_1120,$FB watching for bounce tomorrow,positive,FiQA
fiqa_1121,$AMZN Trailing 12 months operating cash flow rose 48% to $4.98 billion & free cash flow decreased 63% to $388 million http://stks.co/c06zG,negative,FiQA
fiqa_1122,Sainsbury sells unit to LloydsPharmacy,positive,FiQA
fiqa_1123,Morrisons and Debenhams surprise City with Christmas bounce back,positive,FiQA
fiqa_1124,Randgold profit hit by poor gold price but dividend still increases,negative,FiQA
fiqa_1125,"$HAL If bulls lucky enuff to get an upside gap fill, better take it. Wouldn't chase it here. http://stks.co/r12Us",positive,FiQA
fiqa_1126,Look at that $AMZN > 600,positive,FiQA
fiqa_1127,$BWLD bearish engulfing candle,negative,FiQA
fiqa_1128,UPDATE 1-Lloyds to cut 945 jobs as part of 3-year restructuring plan,negative,FiQA
fiqa_1129,SABMiller revenue hit by weaker EM currencies,negative,FiQA
fiqa_1130,"I'm liking the price action in $SWKS, currently @21.80 ; my target: 24.00+ before year end.",positive,FiQA
fiqa_1131,AstraZeneca diabetes drug combination faces delay after FDA rebuff,negative,FiQA
fiqa_1132,SAB's Chairman Digs In With Board Divided on InBev Offer,positive,FiQA
fiqa_1133,$SPY Could the pride of social media be gettin ready to fall?  $FB - chart rolling over?,negative,FiQA
fiqa_1134,$GALE Breakout Coming Soon!,positive,FiQA
fiqa_1135,MarketsBP promotes upstream boss to deputy CEO,positive,FiQA
fiqa_1136,Glencore sees Tripoli-based NOC as sole legal seller of Libyan oil,positive,FiQA
fiqa_1137,$PLUG bear raid,negative,FiQA
fiqa_1138,My $DWA play up 6% today. I'm still skeptical. Will take profits. Not a time cheer,negative,FiQA
fiqa_1139,"Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...",negative,FiQA
fiqa_1140,Novartis buys remaining rights to GSK treatment in deal up to $1 billion,positive,FiQA
fiqa_1141,UPDATE 1-BP shareholders back more disclosure on climate change risks,positive,FiQA
fiqa_1142,"You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",negative,FiQA
fiqa_1144,"$WGO's BoD was right to reject the offer. That company is low because of the economy, not because of any type of mismanagement or anything.",positive,FiQA
fiqa_1145,Unilever profit rises despite sales slump in China,positive,FiQA
fiqa_1146,"PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT",positive,FiQA
fiqa_1147,Hard to find new buyers of $TSLA at 250.  Shorts continue to pile in.,negative,FiQA
fiqa_1148,$FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.,positive,FiQA
fiqa_1149,"$TSLA steaming up again, this stock is relentless at the moment",positive,FiQA
fiqa_1150,$AAPL wants lower. up waves getting smaller on the 2 min,negative,FiQA
fiqa_1151,"Britain's FTSE steadies, supported by Dixons Carphone",positive,FiQA
fiqa_1152,Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,positive,FiQA
fiqa_1153,$AAPL 620 resistance area,negative,FiQA
fiqa_1154,InterContinental Hotels first-quarter global room revenue lags estimates,negative,FiQA
fiqa_1155,"$HAL If bulls lucky enuff to get an upside gap fill, better take it. Wouldn't chase it here. http://stks.co/r12Us",positive,FiQA
fiqa_1156,"UPDATE: EasyJet Passenger Numbers, Aer Lingus Traffic Up In February",positive,FiQA
fiqa_1157,"$ADBE technical alerts: Expansion Breakout, Gilligan's Island Sell Setup, Volume Surge, and New 52... https://t.co/LxX66tknFH",positive,FiQA
fiqa_1158,Randgold profit hit by poor gold price but dividend still increases,negative,FiQA
fiqa_1160,#Tesla: Model X Recall Adds To Reliability Issues $TSLA https://t.co/jVXQ4DoXnP,negative,FiQA
fiqa_1161,UPDATE 1-Meggitt reiterates annual outlook after tough 2014,positive,FiQA
fiqa_1162,"Last month we added to our $GILD position and started a new one in $BWLD We see slow, steady, unspectacular growth going forward near term",positive,FiQA
fiqa_1163,"Despite sales growth, UK's Tesco cautions recovery to be bumpy",negative,FiQA
fiqa_1164,InterContinental Hotels first-quarter global room revenue lags estimates,negative,FiQA
fiqa_1165,Breaking: Tesla recalls all Model X cars  .. details on show now $TSLA,negative,FiQA
fiqa_1166,Royal Mail gets mixed bag from Ofcom postal regulation report,negative,FiQA
fiqa_1167,New recommendation from Carl Kirst of BMO Capital Markets for $WMB is BUY.Price target is $62:http://stks.co/t0S0r,positive,FiQA
fiqa_1168,Double bottom with handle buy point of 29.51 $IP http://chart.ly/akvujxh,positive,FiQA
fiqa_1169,#NDX component Tesla has announced it is recalling 2700 Model X SUVs. $TSLA,negative,FiQA
fiqa_1170,"$NFLX small pos, short 180 wkly puts.",negative,FiQA
fiqa_1171,"Apple expected to launch new iPhone, iPad today $AAPL https://t.co/XfnICWeBeG",positive,FiQA
fiqa_1172,Aviva shuts Friends Life head office in rapid integration move,negative,FiQA
fiqa_1173,Exact (EXAS) Flagged As Strong On High Volume $EXAS http://stks.co/r26Ra,positive,FiQA
fiqa_1174,"2nd raise this year.  ""@BVHealthcare: $QCOR Questcor Increases Quarterly Cash Dividend 20 Percent.. http://stks.co/goan""",positive,FiQA
fiqa_1178,RBS will reportedly appoint Howard Davies as its next chairman,positive,FiQA
fiqa_1179,Berkshire Hathaway names Kara Raiguel to lead General Re unit,positive,FiQA
fiqa_1180,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",negative,FiQA
fiqa_1181,Severn Trent share price jumps as Canadian investor renews pursuit of utility,positive,FiQA
fiqa_1182,SAB's Chairman Digs In With Board Divided on InBev Offer,positive,FiQA
fiqa_1183,AstraZeneca suffers setback after drug fails to treat eye cancer,negative,FiQA
fiqa_1184,$WYNN big bounce,positive,FiQA
fiqa_1185,Investors Remain Skeptical About Shell-BG Deal,negative,FiQA
fiqa_1186,$NVDA sideways,neutral,FiQA
fiqa_1187,Academics claim Google Android two-factor authentication is breakable. #security #authentication #hacking $goog https://t.co/nJx4mnrGLo,negative,FiQA
fiqa_1188,Meggitt share price tumbles as profit falls in 'challenging year',negative,FiQA
fiqa_1189,Germanwings disaster will not affect image of budget air travel - easyJet,negative,FiQA
fiqa_1190,Johnson Matthey revs up on clean air drive,positive,FiQA
fiqa_1191,Morrisons faces festive sales test,negative,FiQA
fiqa_1192,$AMZN Trailing 12 months operating cash flow rose 48% to $4.98 billion & free cash flow decreased 63% to $388 million http://stks.co/c06zG,negative,FiQA
fiqa_1193,Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,positive,FiQA
fiqa_1194,"Goldman Sachs, Barclays, HSBC downplay Brexit threat",neutral,FiQA
fiqa_1195,Germanwings disaster will not affect image of budget air travel - easyJet,negative,FiQA
fiqa_1196,InterContinental Hotels Denies Reports of Starwood Merger Talks,negative,FiQA
fiqa_1197,Windows 10 is awful why did it force an upgrade on my pc without my consent? #windows #Microsoft $msft,negative,FiQA
fiqa_1198,"$CNP Sell Short Position on CNP,...Closed for Profit $ 59,367.00 (7.75%) http://stks.co/ghjc",positive,FiQA
fiqa_1200,$BAC $ADSK $NFLX long this morning,positive,FiQA
fiqa_1201,GSK joins China trade push as UK trumpets healthcare deals,positive,FiQA
fiqa_1202,Tesco sells half of stake in ecommerce site Lazada to Alibaba for ÃÂ£90m,negative,FiQA
fiqa_1203,"News FeedSchroders books solid earnings growth, several board changes",positive,FiQA
fiqa_1205,"$ZSL looking very weak, could be a good short setup.",negative,FiQA
fiqa_1207,$PYPL great vol flow trade here.. Love this company long time.,positive,FiQA
fiqa_1208,Short interest increases yet again http://stks.co/e19h via @ryandetrick $SPY,negative,FiQA
fiqa_1209,CompaniesMeggitt profits hit by weak energy and military markets,negative,FiQA
fiqa_1210,Glencore sees Tripoli-based NOC as sole legal seller of Libyan oil,positive,FiQA
fiqa_1211,Copper market may get a 2003-style supply shock from Glencore closures,negative,FiQA
